Transaction_ID,Date,Season,Region,Hospital_Network,Sales_Rep,Manufacturer,Drug_Category,Drug_Name,Units_Sold,Unit_Price_USD,Discount_Applied_Perc,Gross_Revenue_USD,Net_Revenue_USD,Net_Profit_USD,Profit_Margin_Perc,Order_Priority,Insurance_Coverage_Perc,Approval_Status,Patient_Feedback_Score
TXN_628586,2022-12-17,Winter,North,Mayo Clinic,William R.,AbbVie,Immunology,Humira,280,735.94,11.2,206062.1,183046.04,80672.41,44.1,Critical,80,Pending Review,4.5
TXN_157637,2024-10-30,Autumn,South,Stanford Health Care,David L.,Johnson & Johnson,Immunology,Cosenyx,488,572.74,15.4,279497.93,236417.84,76113.11,32.2,High,80,Internal Audit,3.5
TXN_536719,2024-03-08,Spring,Midwest,Stanford Health Care,James T.,AstraZeneca,Neurology,Spinraza,177,4264.53,17.4,754822.24,623508.66,285398.35,45.8,High,80,Pending Review,4.0
TXN_980332,2022-03-07,Spring,South,Johns Hopkins Hospital,David L.,Roche,Neurology,Tysabri,394,3305.98,20.0,1302557.95,1041540.4,542169.12,52.1,Low,100,Internal Audit,3.9
TXN_467772,2022-06-19,Summer,North,Johns Hopkins Hospital,Emma B.,AstraZeneca,Respiratory,Spiriva,154,524.52,22.1,80775.63,62890.56,19519.1,31.0,Critical,100,Approved,4.2
TXN_397050,2024-04-04,Spring,East,Kaiser Permanente,Olivia K.,Roche,Cardiovascular,Entresto,293,4586.0,10.5,1343697.29,1202570.59,691825.36,57.5,Medium,50,Approved,5.0
TXN_305834,2024-10-19,Autumn,North,Cleveland Clinic,Michael S.,Merck,Respiratory,Advair,271,2488.55,15.6,674398.35,568878.32,205506.13,36.1,Low,100,Pending Review,3.6
TXN_783421,2023-08-27,Summer,West,UCLA Medical Center,Olivia K.,AbbVie,Cardiovascular,Eliquis,317,4091.43,9.4,1296984.63,1175407.78,665510.1,56.6,Medium,50,Approved,4.7
TXN_731726,2024-02-23,Winter,West,Kaiser Permanente,Sarah M.,Johnson & Johnson,Respiratory,Symbicort,721,1158.1,9.4,834987.87,756099.24,320551.47,42.4,Critical,100,Pending Review,4.4
TXN_612124,2023-10-03,Autumn,Midwest,Kaiser Permanente,Sarah M.,AbbVie,Respiratory,Fasenra,301,2118.99,21.2,637815.57,502632.45,153812.8,30.6,Low,80,Pending Review,4.3
TXN_203406,2022-08-04,Summer,North,Mayo Clinic,William R.,Roche,Cardiovascular,Eliquis,321,3917.8,18.8,1257614.89,1020740.91,513361.69,50.3,Low,50,Internal Audit,5.0
TXN_897568,2024-10-28,Autumn,West,Tenet Healthcare,Michael S.,Novartis,Neurology,Biktarvy,46,3245.99,19.0,149315.73,120939.5,72551.72,60.0,High,100,Internal Audit,4.2
TXN_560613,2024-01-30,Winter,South,Stanford Health Care,Michael S.,Novartis,Respiratory,Symbicort,662,4016.46,12.6,2658893.61,2324501.96,770784.01,33.2,High,80,Approved,4.4
TXN_514153,2023-10-20,Autumn,South,Cleveland Clinic,Emma B.,AstraZeneca,Cardiovascular,Eliquis,106,669.63,13.1,70980.88,61710.57,33203.81,53.8,High,100,Approved,4.8
TXN_195016,2022-12-12,Winter,West,UCLA Medical Center,David L.,Merck,Neurology,Tysabri,139,4200.42,22.5,583857.79,452475.74,225225.06,49.8,Low,80,Pending Review,4.3
TXN_827713,2022-09-04,Autumn,South,Johns Hopkins Hospital,Olivia K.,AbbVie,Oncology,Opdivo,192,3539.57,11.7,679596.66,599974.43,321395.55,53.6,Medium,100,Pending Review,4.9
TXN_876710,2023-02-04,Winter,Midwest,Stanford Health Care,Sarah M.,AbbVie,Oncology,Keytruda,51,1843.66,18.1,94026.54,77004.69,40264.2,52.3,Critical,50,Pending Review,4.9
TXN_786933,2022-10-22,Autumn,East,UCLA Medical Center,David L.,Roche,Respiratory,Advair,408,2402.05,17.1,980037.23,812377.74,265402.51,32.7,Low,80,Pending Review,4.3
TXN_589048,2023-03-26,Spring,West,Mount Sinai,Emma B.,Merck,Oncology,Opdivo,392,3224.05,18.1,1263826.07,1035405.85,592939.06,57.3,Critical,100,Internal Audit,3.7
TXN_502066,2023-01-16,Winter,East,Mass General Brigham,William R.,Novartis,Neurology,Biktarvy,238,1627.53,19.6,387353.14,311382.6,98594.73,31.7,Low,80,Internal Audit,4.5
TXN_649518,2024-01-03,Winter,North,HCA Healthcare,Olivia K.,Roche,Oncology,Opdivo,304,2683.33,16.9,815732.99,677497.34,274438.86,40.5,Critical,100,Internal Audit,4.2
TXN_398650,2022-01-17,Winter,South,Mayo Clinic,Michael S.,Pfizer,Immunology,Humira,110,4142.83,18.7,455711.78,370369.11,155988.59,42.1,Low,100,Approved,4.8
TXN_573374,2024-05-13,Spring,South,Kaiser Permanente,Michael S.,Pfizer,Respiratory,Symbicort,369,3223.29,12.5,1189394.81,1040904.96,605499.34,58.2,Low,50,Pending Review,4.7
TXN_346584,2023-03-06,Spring,Midwest,HCA Healthcare,Sarah M.,AstraZeneca,Immunology,Stelara,44,897.21,18.8,39477.31,32067.43,10610.24,33.1,Low,50,Internal Audit,3.9
TXN_583950,2024-04-21,Spring,North,Mount Sinai,Sarah M.,Novartis,Cardiovascular,Xarelto,91,2461.35,23.1,223982.75,172331.63,69977.55,40.6,High,80,Approved,4.9
TXN_968497,2024-03-31,Spring,East,Stanford Health Care,Michael S.,Johnson & Johnson,Oncology,Imbruvica,18,3672.59,17.6,66106.61,54485.73,29145.77,53.5,Low,80,Approved,4.6
TXN_547258,2024-05-13,Spring,South,Mount Sinai,Emma B.,AstraZeneca,Cardiovascular,Eliquis,368,3312.74,18.6,1219087.17,992541.99,544154.52,54.8,High,80,Internal Audit,3.9
TXN_208990,2022-05-30,Spring,North,Mount Sinai,Sarah M.,Johnson & Johnson,Oncology,Opdivo,241,2956.02,18.2,712401.49,582800.66,262290.11,45.0,High,80,Internal Audit,4.2
TXN_432626,2023-09-15,Autumn,South,Mount Sinai,Sarah M.,Novartis,Neurology,Tysabri,455,2719.92,19.9,1237565.14,990990.48,550007.97,55.5,Medium,50,Internal Audit,4.7
TXN_533342,2023-02-21,Winter,Midwest,Mount Sinai,Emma B.,AbbVie,Cardiovascular,Xarelto,248,4888.28,22.5,1212293.55,939592.2,423521.04,45.1,Low,80,Internal Audit,4.8
TXN_238760,2024-09-19,Autumn,Midwest,Mount Sinai,Olivia K.,AbbVie,Cardiovascular,Eliquis,421,1694.56,13.4,713407.75,617662.66,224438.5,36.3,High,80,Pending Review,4.9
TXN_343091,2022-01-10,Winter,East,Tenet Healthcare,Emma B.,Merck,Cardiovascular,Eliquis,331,2168.95,22.1,717921.64,559076.68,296051.74,53.0,Critical,100,Internal Audit,4.7
TXN_190847,2022-08-04,Summer,East,Cleveland Clinic,David L.,Roche,Respiratory,Fasenra,83,3375.02,15.9,280126.49,235642.53,97853.62,41.5,Medium,100,Pending Review,4.7
TXN_234874,2022-05-01,Spring,East,Johns Hopkins Hospital,David L.,Roche,Respiratory,Spiriva,346,730.0,15.2,252581.48,214084.75,92915.3,43.4,Medium,100,Approved,3.9
TXN_872806,2023-05-17,Spring,East,Tenet Healthcare,Sarah M.,AbbVie,Neurology,Spinraza,498,4191.97,22.7,2087598.95,1613988.71,597219.84,37.0,Low,80,Approved,3.8
TXN_439232,2023-09-29,Autumn,West,HCA Healthcare,David L.,Merck,Neurology,Tysabri,193,4877.09,24.0,941279.25,715680.92,253597.81,35.4,Critical,80,Internal Audit,4.1
TXN_220117,2024-07-01,Summer,South,UCLA Medical Center,Emma B.,Merck,Oncology,Revlimid,274,4131.77,16.7,1132103.85,943281.51,538782.82,57.1,Low,100,Pending Review,4.7
TXN_196629,2024-11-09,Autumn,North,HCA Healthcare,Michael S.,Johnson & Johnson,Immunology,Humira,414,1729.16,8.3,715871.84,656112.02,247114.05,37.7,Critical,100,Approved,4.5
TXN_468065,2022-10-18,Autumn,North,Mount Sinai,Michael S.,Novartis,Neurology,Ocrevus,84,4115.17,15.7,345674.35,291442.11,159305.76,54.7,Low,80,Pending Review,3.6
TXN_918254,2023-05-29,Spring,Midwest,HCA Healthcare,Michael S.,AstraZeneca,Oncology,Revlimid,279,3434.15,12.7,958129.16,836114.97,324073.67,38.8,Medium,100,Internal Audit,3.8
TXN_580507,2023-10-07,Autumn,Midwest,Cleveland Clinic,Emma B.,Merck,Respiratory,Spiriva,488,4395.96,18.8,2145227.16,1742550.16,831145.68,47.7,Critical,50,Approved,3.6
TXN_538639,2024-06-14,Summer,West,Mass General Brigham,David L.,Johnson & Johnson,Oncology,Revlimid,202,545.52,17.0,110194.2,91459.36,41557.01,45.4,High,80,Approved,3.9
TXN_185294,2022-10-13,Autumn,East,Johns Hopkins Hospital,Sarah M.,Pfizer,Immunology,Humira,14,3014.96,19.7,42209.46,33901.47,15731.83,46.4,Medium,100,Pending Review,4.0
TXN_364429,2022-03-15,Spring,Midwest,Mayo Clinic,Emma B.,AbbVie,Cardiovascular,Entresto,344,2694.8,16.7,927011.99,772241.92,301091.12,39.0,High,100,Approved,3.7
TXN_785251,2023-09-08,Autumn,North,Tenet Healthcare,Emma B.,Johnson & Johnson,Oncology,Keytruda,240,1045.49,24.3,250916.7,190023.31,66797.97,35.2,Low,80,Approved,3.6
TXN_280892,2024-11-08,Autumn,West,Johns Hopkins Hospital,Emma B.,Pfizer,Oncology,Revlimid,49,4181.32,6.9,204884.88,190733.43,83905.22,44.0,Medium,100,Pending Review,3.7
TXN_688109,2024-10-25,Autumn,South,Johns Hopkins Hospital,William R.,AstraZeneca,Cardiovascular,Eliquis,358,3752.63,23.3,1343440.18,1030125.41,505996.79,49.1,Critical,50,Approved,4.9
TXN_886302,2022-11-13,Autumn,East,Stanford Health Care,Olivia K.,Pfizer,Respiratory,Spiriva,172,4171.61,15.5,717517.18,606580.39,218796.02,36.1,Medium,80,Approved,3.8
TXN_252374,2024-04-30,Spring,Midwest,Mass General Brigham,Sarah M.,AbbVie,Oncology,Revlimid,47,4267.75,20.5,200584.31,159442.81,83335.95,52.3,High,80,Approved,5.0
TXN_709760,2023-08-11,Summer,East,Cleveland Clinic,Michael S.,Johnson & Johnson,Respiratory,Spiriva,287,3090.27,15.4,886907.4,750278.15,380707.68,50.7,Critical,80,Approved,4.3
TXN_271616,2024-12-24,Winter,West,HCA Healthcare,Emma B.,Roche,Respiratory,Symbicort,410,1972.59,12.6,808762.42,706831.3,230603.32,32.6,Critical,100,Approved,3.9
TXN_523523,2022-09-06,Autumn,Midwest,UCLA Medical Center,David L.,AstraZeneca,Immunology,Humira,96,3784.29,24.3,363291.66,275188.11,143304.08,52.1,Critical,100,Pending Review,4.2
TXN_843585,2023-02-08,Winter,East,HCA Healthcare,Olivia K.,AstraZeneca,Immunology,Cosenyx,291,2398.99,18.6,698105.5,567957.31,281985.29,49.6,Low,100,Approved,4.1
TXN_349912,2022-04-29,Spring,Midwest,Mayo Clinic,David L.,Novartis,Respiratory,Advair,331,4956.3,10.9,1640536.29,1461369.59,795264.74,54.4,Low,50,Internal Audit,4.4
TXN_127802,2023-07-08,Summer,East,Tenet Healthcare,Emma B.,Johnson & Johnson,Oncology,Imbruvica,322,3813.06,18.4,1227804.03,1002264.85,451136.88,45.0,Critical,100,Approved,5.0
TXN_870167,2022-06-08,Summer,Midwest,Tenet Healthcare,Sarah M.,Pfizer,Cardiovascular,Lipitor,49,536.92,11.2,26309.18,23354.1,13008.68,55.7,Medium,80,Internal Audit,3.7
TXN_348984,2022-10-02,Autumn,Midwest,Mount Sinai,Olivia K.,Novartis,Oncology,Revlimid,497,667.5,7.9,331747.83,305477.52,168211.31,55.1,High,50,Pending Review,4.2
TXN_460137,2024-03-29,Spring,South,Mass General Brigham,James T.,Pfizer,Oncology,Imbruvica,158,3829.79,22.9,605106.04,466815.5,205029.62,43.9,Low,50,Internal Audit,4.4
TXN_591574,2024-10-04,Autumn,East,Cleveland Clinic,David L.,AstraZeneca,Oncology,Keytruda,407,4154.41,22.5,1690844.87,1310759.82,766607.28,58.5,High,100,Pending Review,4.4
TXN_252335,2023-06-24,Summer,South,Cleveland Clinic,Emma B.,Roche,Oncology,Revlimid,299,4017.25,14.8,1201158.93,1023244.29,403502.35,39.4,Low,50,Pending Review,4.0
TXN_782079,2022-02-28,Winter,West,Cleveland Clinic,David L.,Roche,Cardiovascular,Eliquis,53,2477.2,20.2,131291.8,104813.69,33482.27,31.9,High,100,Pending Review,4.0
TXN_688588,2024-10-16,Autumn,Midwest,HCA Healthcare,David L.,Pfizer,Cardiovascular,Eliquis,474,3095.98,22.5,1467495.47,1137187.27,571675.66,50.3,Medium,100,Approved,3.9
TXN_820737,2023-11-17,Autumn,East,HCA Healthcare,Olivia K.,Roche,Oncology,Imbruvica,151,1727.55,11.8,260859.98,230004.67,137744.35,59.9,Critical,80,Pending Review,4.1
TXN_350105,2023-06-11,Summer,East,Mayo Clinic,David L.,Roche,Neurology,Ocrevus,180,3013.89,22.4,542499.95,420784.62,244038.49,58.0,High,80,Internal Audit,4.8
TXN_465697,2024-03-11,Spring,South,Kaiser Permanente,Michael S.,Novartis,Respiratory,Symbicort,291,3962.4,23.2,1153057.39,885232.24,498710.91,56.3,Medium,100,Approved,4.1
TXN_906101,2024-03-13,Spring,Midwest,Stanford Health Care,Olivia K.,Pfizer,Oncology,Imbruvica,260,2318.67,18.0,602854.44,494579.09,172398.4,34.9,Low,80,Pending Review,3.8
TXN_616177,2023-12-09,Winter,South,HCA Healthcare,Olivia K.,AstraZeneca,Neurology,Biktarvy,162,4529.88,24.5,733840.03,553786.87,269051.29,48.6,Critical,100,Approved,5.0
TXN_968142,2022-03-27,Spring,North,Kaiser Permanente,Michael S.,Merck,Oncology,Imbruvica,17,1467.64,6.5,24949.93,23329.5,9225.47,39.5,High,100,Internal Audit,4.1
TXN_296911,2023-01-08,Winter,North,Tenet Healthcare,Sarah M.,AbbVie,Oncology,Opdivo,137,3232.43,23.7,442842.96,337819.12,162713.03,48.2,Medium,100,Internal Audit,4.4
TXN_531936,2024-09-22,Autumn,South,UCLA Medical Center,Emma B.,Roche,Immunology,Cosenyx,125,3611.73,21.2,451466.73,355730.58,196540.14,55.2,Critical,80,Approved,4.5
TXN_190001,2023-08-03,Summer,North,Mass General Brigham,Michael S.,Johnson & Johnson,Cardiovascular,Entresto,298,866.86,19.0,258323.04,209293.38,64559.8,30.8,Low,100,Internal Audit,4.9
TXN_850830,2024-08-11,Summer,North,Mass General Brigham,David L.,Pfizer,Neurology,Biktarvy,343,3535.93,13.2,1212823.31,1052944.78,554980.29,52.7,Critical,80,Approved,3.8
TXN_277530,2022-12-19,Winter,West,Johns Hopkins Hospital,David L.,AbbVie,Oncology,Opdivo,226,4861.13,11.4,1098615.85,972831.73,439708.86,45.2,Medium,50,Pending Review,4.4
TXN_357354,2022-04-21,Spring,East,UCLA Medical Center,David L.,Pfizer,Immunology,Cosenyx,475,3697.18,22.3,1756161.81,1365152.63,553542.32,40.5,Critical,80,Pending Review,3.8
TXN_141561,2022-07-01,Summer,Midwest,Tenet Healthcare,David L.,AbbVie,Cardiovascular,Entresto,147,1051.92,10.8,154631.69,137898.73,78675.28,57.1,Low,50,Internal Audit,3.7
TXN_154961,2024-03-06,Spring,North,HCA Healthcare,Sarah M.,Roche,Respiratory,Fasenra,208,4487.35,12.4,933369.43,817849.69,368795.87,45.1,High,100,Approved,5.0
TXN_521214,2022-05-15,Spring,South,HCA Healthcare,Olivia K.,AbbVie,Oncology,Opdivo,281,4754.71,7.0,1336072.27,1242970.68,467960.24,37.6,Medium,50,Approved,4.4
TXN_439794,2024-09-27,Autumn,West,Mayo Clinic,Emma B.,Roche,Respiratory,Advair,72,3110.97,6.8,223989.72,208794.48,123220.58,59.0,Low,80,Internal Audit,4.3
TXN_669720,2023-05-03,Spring,East,Kaiser Permanente,David L.,Pfizer,Neurology,Spinraza,100,4335.85,6.9,433585.19,403687.11,242032.34,60.0,Critical,80,Internal Audit,3.8
TXN_388043,2024-01-30,Winter,South,Johns Hopkins Hospital,Michael S.,Pfizer,Respiratory,Advair,680,3260.34,13.2,2217029.31,1923820.71,670635.38,34.9,High,80,Approved,3.6
TXN_625885,2023-09-22,Autumn,South,Mayo Clinic,David L.,Roche,Respiratory,Spiriva,22,4860.51,24.3,106931.21,80934.69,37442.49,46.3,Low,50,Internal Audit,3.7
TXN_689295,2024-04-10,Spring,East,Mount Sinai,Olivia K.,Novartis,Respiratory,Spiriva,57,4689.39,20.8,267295.41,211640.36,74404.56,35.2,Critical,100,Pending Review,4.2
TXN_833657,2022-10-26,Autumn,Midwest,HCA Healthcare,James T.,Novartis,Neurology,Biktarvy,36,3938.52,16.9,141786.73,117758.71,54903.87,46.6,Medium,50,Pending Review,4.7
TXN_517261,2022-06-14,Summer,South,Mount Sinai,Olivia K.,AbbVie,Cardiovascular,Entresto,366,4127.2,17.9,1510555.49,1240328.93,468352.54,37.8,High,80,Approved,4.9
TXN_873983,2022-08-22,Summer,East,Johns Hopkins Hospital,Emma B.,Novartis,Cardiovascular,Lipitor,467,3985.93,12.8,1861431.11,1622258.23,897136.95,55.3,Low,50,Internal Audit,4.0
TXN_479171,2022-10-16,Autumn,North,Johns Hopkins Hospital,Olivia K.,AbbVie,Cardiovascular,Xarelto,391,4789.84,20.8,1872827.83,1483365.72,701433.7,47.3,Low,50,Pending Review,4.9
TXN_339265,2024-09-17,Autumn,West,Mass General Brigham,Emma B.,AstraZeneca,Immunology,Stelara,296,1480.13,6.8,438119.38,408305.66,154700.35,37.9,Medium,80,Pending Review,4.6
TXN_413326,2022-01-26,Winter,South,HCA Healthcare,David L.,AbbVie,Immunology,Stelara,398,2828.17,17.0,1125611.78,933997.15,399141.98,42.7,Low,80,Approved,3.6
TXN_356473,2022-06-04,Summer,North,Kaiser Permanente,David L.,Novartis,Immunology,Humira,265,990.0,22.7,262350.04,202726.03,86483.56,42.7,High,50,Pending Review,4.8
TXN_553941,2022-04-23,Spring,North,HCA Healthcare,Michael S.,Novartis,Immunology,Humira,197,2086.91,7.6,411122.21,380045.26,216211.8,56.9,Low,100,Approved,4.8
TXN_540272,2023-05-18,Spring,North,Stanford Health Care,Emma B.,Roche,Respiratory,Symbicort,299,2108.63,10.1,630481.1,567011.6,218330.52,38.5,High,50,Internal Audit,3.6
TXN_618711,2024-04-02,Spring,Midwest,Tenet Healthcare,William R.,Roche,Neurology,Spinraza,405,2295.98,7.7,929870.77,858551.01,376004.24,43.8,Critical,100,Approved,3.5
TXN_763145,2022-06-06,Summer,West,Mount Sinai,Olivia K.,Johnson & Johnson,Neurology,Ocrevus,223,2984.77,23.1,665602.7,512136.63,239755.97,46.8,Critical,100,Approved,4.4
TXN_833972,2024-08-04,Summer,Midwest,Mass General Brigham,Michael S.,Merck,Respiratory,Symbicort,213,2687.98,11.3,572540.7,507840.8,270104.56,53.2,High,50,Pending Review,4.8
TXN_214456,2024-07-24,Summer,East,Mayo Clinic,William R.,Novartis,Cardiovascular,Eliquis,139,1735.56,21.6,241243.47,189028.29,82739.36,43.8,Low,80,Internal Audit,4.1
TXN_380397,2023-07-24,Summer,North,Mayo Clinic,Emma B.,Merck,Immunology,Enbrel,202,2506.48,10.0,506309.41,455815.47,199553.22,43.8,Low,100,Internal Audit,4.1
TXN_641129,2022-02-07,Winter,West,Stanford Health Care,William R.,AbbVie,Respiratory,Fasenra,660,2749.02,8.3,1814352.25,1664268.52,793773.47,47.7,High,50,Internal Audit,4.4
TXN_173473,2024-10-03,Autumn,Midwest,HCA Healthcare,James T.,AstraZeneca,Neurology,Biktarvy,332,1998.99,8.0,663665.03,610405.84,185573.93,30.4,Medium,50,Internal Audit,4.2
TXN_531431,2022-09-10,Autumn,South,Mount Sinai,Michael S.,AstraZeneca,Cardiovascular,Xarelto,351,1136.62,15.9,398954.47,335353.95,112242.31,33.5,High,50,Internal Audit,4.7
TXN_586565,2024-12-23,Winter,East,Mount Sinai,William R.,Johnson & Johnson,Neurology,Spinraza,402,4221.42,21.8,1697010.44,1326758.3,741226.98,55.9,Medium,100,Internal Audit,4.1
TXN_350849,2024-07-27,Summer,North,UCLA Medical Center,Emma B.,Roche,Neurology,Spinraza,158,2269.89,22.0,358642.76,279662.66,90527.76,32.4,Medium,50,Approved,3.8
TXN_151846,2022-08-08,Summer,Midwest,Mayo Clinic,James T.,AbbVie,Cardiovascular,Xarelto,161,3744.3,7.7,602832.49,556343.75,235095.28,42.3,Low,100,Internal Audit,4.8
TXN_635753,2023-12-05,Winter,West,Cleveland Clinic,Sarah M.,Merck,Cardiovascular,Xarelto,248,2661.42,16.0,660032.6,554159.15,240271.56,43.4,High,100,Internal Audit,3.8
TXN_651225,2024-11-22,Autumn,North,Mass General Brigham,William R.,Johnson & Johnson,Oncology,Revlimid,206,4045.75,13.6,833423.85,719787.85,390979.41,54.3,Critical,50,Pending Review,4.2
TXN_843476,2022-01-10,Winter,South,Kaiser Permanente,Emma B.,Novartis,Cardiovascular,Xarelto,399,956.49,10.1,381641.46,343201.11,105315.11,30.7,High,50,Approved,3.6
TXN_601511,2024-05-04,Spring,North,Cleveland Clinic,Olivia K.,AbbVie,Respiratory,Symbicort,288,3444.78,22.2,992097.83,771525.23,324291.48,42.0,High,100,Internal Audit,4.4
TXN_229042,2023-06-28,Summer,East,Cleveland Clinic,Michael S.,Pfizer,Cardiovascular,Eliquis,265,4311.8,6.5,1142626.97,1068223.73,323430.97,30.3,Critical,50,Pending Review,3.7
TXN_310316,2022-07-27,Summer,South,HCA Healthcare,Sarah M.,Novartis,Cardiovascular,Entresto,443,3033.95,22.3,1344039.43,1044080.05,556738.59,53.3,High,50,Pending Review,3.5
TXN_490921,2024-09-01,Autumn,South,Mount Sinai,William R.,Johnson & Johnson,Immunology,Humira,497,1958.38,6.4,973316.82,910880.22,431199.33,47.3,High,100,Internal Audit,4.2
TXN_353703,2022-10-31,Autumn,South,Stanford Health Care,William R.,Merck,Immunology,Enbrel,117,2178.43,6.1,254876.56,239266.52,110219.12,46.1,High,100,Internal Audit,4.5
TXN_872276,2023-07-14,Summer,Midwest,Kaiser Permanente,Sarah M.,AstraZeneca,Neurology,Tysabri,457,3253.62,13.1,1486905.17,1292637.26,567978.92,43.9,Low,100,Pending Review,4.1
TXN_925210,2022-09-01,Autumn,South,Mass General Brigham,Emma B.,AstraZeneca,Respiratory,Fasenra,171,583.66,13.4,99805.66,86425.81,27789.57,32.2,Low,50,Pending Review,4.1
TXN_447957,2024-09-11,Autumn,North,Mount Sinai,Sarah M.,AstraZeneca,Oncology,Revlimid,327,737.93,17.7,241304.58,198586.21,72275.4,36.4,High,100,Pending Review,5.0
TXN_759172,2024-09-27,Autumn,West,Johns Hopkins Hospital,William R.,AstraZeneca,Oncology,Keytruda,187,4999.23,12.7,934855.66,816279.05,377584.67,46.3,High,50,Approved,3.6
TXN_248071,2024-03-26,Spring,Midwest,Johns Hopkins Hospital,James T.,Johnson & Johnson,Immunology,Cosenyx,347,1797.97,22.0,623896.07,486723.95,163190.25,33.5,Critical,50,Internal Audit,3.9
TXN_926589,2022-08-19,Summer,West,Mass General Brigham,Sarah M.,AstraZeneca,Immunology,Humira,38,2744.33,11.4,104284.5,92413.78,34796.74,37.7,High,50,Approved,5.0
TXN_612602,2022-10-01,Autumn,South,Mount Sinai,Michael S.,Johnson & Johnson,Oncology,Opdivo,455,3917.07,11.3,1782265.99,1580038.75,596947.74,37.8,Critical,100,Approved,3.5
TXN_335808,2023-05-25,Spring,South,Mount Sinai,William R.,AbbVie,Oncology,Opdivo,453,4532.9,7.4,2053405.96,1901536.99,1068125.01,56.2,Critical,80,Approved,4.0
TXN_569291,2024-04-24,Spring,South,Mayo Clinic,Olivia K.,Johnson & Johnson,Immunology,Enbrel,447,3937.11,14.7,1759888.86,1500719.18,794264.38,52.9,High,100,Pending Review,4.3
TXN_863958,2022-07-26,Summer,North,Stanford Health Care,Emma B.,Novartis,Immunology,Enbrel,133,4397.52,6.1,584869.86,548938.4,316720.87,57.7,Low,100,Pending Review,4.4
TXN_188216,2024-05-18,Spring,South,Tenet Healthcare,Olivia K.,Novartis,Neurology,Spinraza,184,4547.42,23.9,836724.86,636386.02,209007.71,32.8,Critical,50,Approved,4.4
TXN_512902,2023-04-20,Spring,North,Stanford Health Care,Emma B.,Roche,Immunology,Humira,262,2061.01,21.2,539983.47,425710.14,161433.5,37.9,Low,100,Pending Review,4.0
TXN_712196,2024-06-19,Summer,Midwest,Tenet Healthcare,Michael S.,Pfizer,Oncology,Revlimid,444,2528.55,16.4,1122676.73,939051.93,283920.68,30.2,Low,50,Internal Audit,4.4
TXN_519253,2024-02-29,Winter,West,Mass General Brigham,Sarah M.,Pfizer,Neurology,Tysabri,14,1671.65,21.0,23403.15,18494.24,6314.73,34.1,Low,100,Pending Review,3.8
TXN_465676,2022-10-06,Autumn,East,Mount Sinai,Michael S.,Johnson & Johnson,Oncology,Keytruda,251,2118.12,13.7,531648.97,458986.62,257255.54,56.0,Critical,100,Internal Audit,3.6
TXN_471493,2023-01-22,Winter,Midwest,Mass General Brigham,David L.,Johnson & Johnson,Immunology,Enbrel,492,4716.36,19.1,2320449.16,1876145.63,840891.49,44.8,Low,100,Approved,4.6
TXN_380875,2024-09-27,Autumn,South,HCA Healthcare,Michael S.,AstraZeneca,Oncology,Opdivo,218,4160.5,12.9,906989.56,789962.47,338085.64,42.8,Medium,80,Pending Review,4.6
